1	@PoliticalKathy Absolutely agree Kathy.  Awesome synopsis of the reality of Islam.  #BanIslam #NoSharia
1	@ealDonaldTrumpp I guess he should be licking Muzzy ass like Obama would've done #StopIslam not #PrayForLondonِ
2	it's 2017 and yet there are still people who think #gamergate was about ethics in journalism
1	Critical Islamic facts to help you debate. @PoliticalIslam must be defeated. #STOPIslam #BillWarnerPhD #MakeDCListen #BanSharia
1	@Refinery29 No it isn't liar. Those women can be beaten, raped or murdered in many Islamic places if they don't wear them. #StopIslam
1	#BanSharia almost all are unaware of what islam is they just copy paste From1 to1.6 bn doesn't come bykilling someone there's something init
2	#GamerGate needs to exist because our industry has no customer advocacy or advocacy groups otherwise.
1	@AshleyWarrior my daughters life is more important to me than the feelings of #libtards islam = death cult #banislam #nosharia #neversubmit
1	@realDonaldTrump The Congress shall have Power to dispose of and make all needful Rules and #NoRefugees
1	@DougSaunders Traitor coward, weakling and appeaser, a grade b hack at best #StopIslam
1	@BrurellSue @realclearisrael @iamIqraKhalid  Tragically, your concern is well warranted.   #NoSharia  #USA  #Canada   #Israel  #LeavetheUN
2	#notallmen in my mentions. I see you, but I SAIDT what I SAIDT.
2	THE MINISTRY IS OVERTURNED. BY WHOM? BY #GAMERGATE
2	I did, :3
1	3 million Muslims in the UK and #IslamIsTheProblem REALLY? I don't see the Logic. 
2	married heterosexual couple: were here for our heterosexual stereotypical family
2	#9Married losing its ratings spike?
1	@SweetCharityS HOLY SHIT! These SICK FUCKS!!! They take our kindness FOR cowardice. I've SMARTENED UP, now our GOVT MUST! #STOPIslam #MAGA
1	@ARnews1936 @OnlineMagazin Geez #NoRefugees
1	#London #Westminster Islam is not a religion nor peace. It is hate, death, conquest, submission. Islam has no place in the West. #StopIslam
1	@Anni_Cyrus Hello, Thanks for the real news. Media Known to lie! #StopIslam
2	DLC doesn't validate eliminationism? Tell that to my girlf #gamergate
2	George W. Bush on bird flu: "I got it from John Podesta!" #NotYourShield #NotAllMen
1	@SonofLiberty357 The religion of peace, preaching it's peaceful message again. #BanTheBurka
2	You're a moron - Amy, Josh's wife.
1	IN THE STU BOUT TO COOK WITH @TonyJGuapo 🔩 FUCK SLEEP #nigger
1	@RanaAyyub Something has happened in London.Stand against #islamic_terrorism London mayor is an agent of #ISIS #IslamIsTheProblem
2	A journo website that got fined for a piece of too-public news likes a "fake news" video game.
2	@A_Man_In_Orange @IllicitPopsicle An anarchist? Imagine my surprise.
2	Everyone that laughs at my game is #GamerGate. #MassEffectAndromeda
2	@The_Extrange ...and #gamergate got blamed anyway. 🙄🤦‍♂️
1	@Priya_d92 I don't fear being killed by Muslim terrorists. I fear Sharia and forced religious compliance. #NoSharia
2	John Podesta caught sexting Charles Manson #TPOT #NotAllMen
1	Radical Islamists? Islam IS radical. #BanShariaLaw #BanIslam #NoMoreMosques #MoreMosquesMoreProblems
2	50 francs reward to the person who finds the best way to explain #GAMERGATE to us
1	@MissLizzyNJ Why does London look like Pakistan instead of the Capital of England? #brexit #deportthemall #NoRefugees
1	@realDonaldTrump Before he enter on the Execution of his Office, he shall take the following #NoRefugees
1	The ignorance of people tweeting #stopislam ... How about #stopisis??? Terrorism has NO religion !!
2	@YourPalRags @Jam_sponge They never learn.  #gamergate #brexit President Trump.  Next up #YouTubeGate
1	@lynnemorvirat @CarolHusband @horseneverlies @themadsloth I feel bad for the people of Canada. #NoSharia #NoJihadInAmerica
1	@IanPTrait #Islam is Against #Hindu #Atheist #Buddhist #Minorities #Democracy #Christians SO wtf else ppl need to Get it?!! #STOPIslam
1	@bobfox321 Heeelll NO! No sharia, no Muzzies #STOPIslam #PoliticalIslam #CSPI
2	im probably the first girl to complain about gameplay in league of legends haha #gamergate
1	BLM, Crooked Hillary, Obama are the REAL RACISTS!!!! #WhiteLivesMatter #BlueLivesMatter #FuckIdiots!!
1	@Tmchakra1 What another SATANIC LIE. #NOMUSLIMUSA #NOSHARIA #BANALLMUSLIMS #ALLAHSUX
2	It's so obvious that Bitcoinbros hate anyone who's female.  #gamergate
2	@Hellstorm901 It's kinda sad, using #gamergate as a scapegoat after all this time.
2	How do PC master race not get that Gears of War reproduces silencing demi-romantic voices??? #gamergate
1	@asamjulian @BrittPettibone they have to go back #sendthemback #noRefugees
2	video gamers must be stopped #gamergate
1	@JackPosobiec @nooneishere51 Those two 💩💩 words can really piss every kind of nationalist off. #NoRefugees #MuslimBan #NoIslam
2	I just had a hot dog. It was so-so. #GamergAte
2	This would play into all the trolls hands. For the record I'm one of them  #MassEffectAndromeda #GamerGate
1	@ABC @newsbusters He's absolutely right. The man is destroying London as a city in which to live or to visit. #StopIslam
1	@TheMeemStreams muslims can't spell women's rights #Stopislam (by the way, @Twitter has pulled "stopislam" from it's hashtags
1	Hey Black people stop killing us!!! #WhiteLivesMatter
2	@MonaChalabi Ugh, this is all a bit straight for my liking. #notallmen
2	#MassEffectAndromeda is #MassEffect3, #Battlefield4, #SimCity all over again. I thought #EA had leaned their lesson. Guess not. #Gamergate
1	@AmyMek WAKE UP AND START STANDING UP TO THE NEIGHBORS ALLOWED TO SHIT ON YOUR LAWN. 
1	Very Religious #Muslim code 4 Suicide #Terrorist, "Moderate #Muslim" code 4 #Muslim who straps them into the belt. #IslamIsTheProblem
1	@EmpireFOX Wtf Anika! You killed Rhonda, doesn't anyone remember this!? #whitelivesmatter
2	Brannon explains why it is *amazing* to me forever. #Gamergate
1	Justin Trudeau is George Soros's puppet. He hates Canada and Canadians! #IslamIsTheProblem.
2	Is the bisque too bigger risk?
2	@TheRalphRetort
2	I don't get why #GamerGate is so #MadOnline about ME:A. They were never going to play it to begin with.
2	@carlckitchen @Sinapus Dismiss all you want. It's happened, is still happening, and #GamerGate is the convenient scapegoat.
1	How many more innocent people have to die before the violent backward ideology is rejected in the modern western world? #StopIslam
1	Close your borders England, France, Germany and Italy! Stop being politically correct! It's killing you. #LondonTerrorAttack #NoRefugees
2	@ShowtimeDoster @ChrisRGun @pewdiepie Long ago, actually. Look up #GamerGate
1	Don't be in the herd of fools believing the "Radical Islam" lie. Stop and THINK... It's not that hard to do. 
1	@AshleyJudd You're kidding, right? Women's rights should NOT include submit to laws where women are ruled by men. #NoSharia
1	Should all muslim in UK be deport and ban islam? #Islam #NoSharia #antiislam #fuckislam #londonattack #UKIP #UK #noburka #Wilders #MAGA #EU
2	Kinect Adventures! is an ISIS recruitment tool #gamergate
1	@greencane654 / Its one or the other #BanSharia #StopIslam or live with more senseless murder &amp; torture .
1	@Inthemainewoods @mary122514 Disgusting #NoRefugees
1	@iNina_17 The real crime is the thousands upon thousands that die at the hands of radical islam. #stopislam
1	#Islam is not a religion nor peaceful. Islam is hate, death, conquest, submission. Islam does not want to coexist, but dominate. #StopIslam
2	I just had a PB&amp;J sandwich. It was so-so. #GamergAte
1	.@jihadwatchRS  was he part of #MuslimBrotherhood #Shariah police? #IslamIstheProblem #ShariahIstheProblem #QuranIstheProblem #Islam #Jihad
2	could be 10/10 if I only I lived close enough to show up and trigger everyone at the #GamerGate meetup.
